Channel_id,House_id,User_id,Timestamp,Age,Gender,Emotion
1,1,0,2020-05-26 10:16:59.815111,"(25, 32)",Male,Happy
1,1,2,2020-05-26 10:16:59.897852,"(15, 24)",Male,Angry
1,1,0,2020-05-26 10:17:00.074888,"(25, 32)",Female,Sad
1,1,2,2020-05-26 10:17:00.158708,"(15, 24)",Female,Angry
1,1,0,2020-05-26 10:17:00.328949,"(25, 32)",Female,Angry
1,1,2,2020-05-26 10:17:00.410731,"(25, 32)",Male,Sad
1,1,0,2020-05-26 10:17:00.586903,"(4, 7)",Female,Sad
1,1,1,2020-05-26 10:17:00.668846,"(25, 32)",Male,Neutral
1,1,0,2020-05-26 10:17:00.843164,"(8, 14)",Male,Sad
1,1,2,2020-05-26 10:17:00.925923,"(25, 32)",Male,Neutral
1,1,0,2020-05-26 10:17:01.127382,"(25, 32)",Male,Neutral
1,1,2,2020-05-26 10:17:01.213670,"(0, 3)",Male,Sad
1,1,0,2020-05-26 10:17:01.442681,"(25, 32)",Male,Neutral
1,1,1,2020-05-26 10:17:01.538106,"(4, 7)",Male,Sad
1,1,0,2020-05-26 10:17:01.734758,"(25, 32)",Male,Surprised
1,1,1,2020-05-26 10:17:01.823720,"(4, 7)",Female,Sad
1,1,0,2020-05-26 10:17:02.016109,"(25, 32)",Male,Surprised
1,1,1,2020-05-26 10:17:02.098885,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:17:02.269454,"(25, 32)",Male,Surprised
1,1,1,2020-05-26 10:17:02.351238,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:17:02.522094,"(0, 3)",Male,Angry
1,1,1,2020-05-26 10:17:02.604874,"(25, 32)",Male,Surprised
1,1,0,2020-05-26 10:17:02.776420,"(25, 32)",Male,Angry
1,1,1,2020-05-26 10:17:02.861416,"(25, 32)",Male,Surprised
1,1,0,2020-05-26 10:17:03.035577,"(25, 32)",Male,Surprised
1,1,1,2020-05-26 10:17:03.119407,"(25, 32)",Male,Angry
1,1,0,2020-05-26 10:17:03.291972,"(0, 3)",Male,Angry
1,1,1,2020-05-26 10:17:03.373752,"(25, 32)",Male,Surprised
1,1,0,2020-05-26 10:17:03.600175,"(25, 32)",Male,Surprised
1,1,1,2020-05-26 10:17:03.685946,"(0, 3)",Male,Angry
1,1,0,2020-05-26 10:17:03.859690,"(25, 32)",Male,Surprised
1,1,1,2020-05-26 10:17:03.945253,"(0, 3)",Female,Angry
1,1,0,2020-05-26 10:17:04.117228,"(25, 32)",Male,Surprised
1,1,1,2020-05-26 10:17:04.200007,"(0, 3)",Male,Angry
1,1,0,2020-05-26 10:17:04.370280,"(25, 32)",Male,Surprised
1,1,0,2020-05-26 10:17:04.907138,"(48, 59)",Female,Sad
1,1,0,2020-05-26 10:17:05.077693,"(8, 14)",Female,Sad
1,1,0,2020-05-26 10:17:05.248736,"(8, 14)",Female,Neutral
1,1,1,2020-05-26 10:17:05.343421,"(8, 14)",Female,Neutral
1,1,0,2020-05-26 10:17:05.516749,"(25, 32)",Male,Neutral
1,1,1,2020-05-26 10:17:05.599031,"(25, 32)",Female,Happy
1,1,2,2020-05-26 10:17:05.681279,"(25, 32)",Female,Angry
1,1,0,2020-05-26 10:17:05.853817,"(25, 32)",Male,Neutral
1,1,1,2020-05-26 10:17:05.936738,"(60, 100)",Male,Neutral
1,1,2,2020-05-26 10:17:06.019516,"(8, 14)",Male,Sad
1,1,0,2020-05-26 10:17:06.197042,"(48, 59)",Male,Happy
1,1,2,2020-05-26 10:17:06.284807,"(25, 32)",Male,Neutral
1,1,0,2020-05-26 10:17:06.496348,"(48, 59)",Male,Neutral
1,1,1,2020-05-26 10:17:06.589668,"(60, 100)",Male,Neutral
1,1,2,2020-05-26 10:17:06.679613,"(25, 32)",Male,Neutral
1,1,0,2020-05-26 10:17:06.883703,"(48, 59)",Male,Happy
1,1,1,2020-05-26 10:17:06.976448,"(25, 32)",Male,Neutral
1,1,2,2020-05-26 10:17:07.065304,"(48, 59)",Male,Angry
1,1,0,2020-05-26 10:17:07.250029,"(4, 7)",Male,Happy
1,1,1,2020-05-26 10:17:07.333121,"(25, 32)",Male,Neutral
1,1,2,2020-05-26 10:17:07.413812,"(25, 32)",Male,Neutral
1,1,0,2020-05-26 10:17:07.585354,"(8, 14)",Male,Happy
1,1,1,2020-05-26 10:17:07.666444,"(25, 32)",Male,Neutral
1,1,2,2020-05-26 10:17:07.748916,"(0, 3)",Male,Neutral
1,1,0,2020-05-26 10:17:07.922623,"(8, 14)",Male,Happy
1,1,1,2020-05-26 10:17:08.005837,"(0, 3)",Male,Sad
1,1,2,2020-05-26 10:17:08.087618,"(25, 32)",Male,Neutral
1,1,0,2020-05-26 10:17:08.260386,"(25, 32)",Male,Scared
1,1,1,2020-05-26 10:17:08.342951,"(0, 3)",Male,Neutral
1,1,2,2020-05-26 10:17:08.425246,"(25, 32)",Male,Neutral
1,1,0,2020-05-26 10:17:08.599926,"(0, 3)",Male,Angry
1,1,1,2020-05-26 10:17:08.683875,"(25, 32)",Male,Scared
