Channel_id,House_id,User_id,Timestamp,Age,Gender,Emotion
1,1,0,2020-05-09 17:01:38.487361,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:38.707181,"(4, 7)",Male,Surprised
1,1,0,2020-05-09 17:01:38.930005,"(25, 32)",Male,Neutral
1,1,0,2020-05-09 17:01:39.153310,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:39.371068,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:39.586776,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:39.822828,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:40.036434,"(25, 32)",Male,Surprised
1,1,0,2020-05-09 17:01:40.252811,"(25, 32)",Male,Surprised
1,1,0,2020-05-09 17:01:40.469057,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:40.687915,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:40.950706,"(25, 32)",Male,Surprised
1,1,0,2020-05-09 17:01:41.186956,"(25, 32)",Male,Surprised
1,1,0,2020-05-09 17:01:41.386054,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:41.618427,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:41.835663,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:42.056605,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:42.275112,"(25, 32)",Male,Surprised
1,1,0,2020-05-09 17:01:42.505419,"(25, 32)",Male,Surprised
1,1,0,2020-05-09 17:01:42.755382,"(25, 32)",Male,Surprised
1,1,0,2020-05-09 17:01:43.035996,"(25, 32)",Male,Surprised
1,1,0,2020-05-09 17:01:43.269536,"(25, 32)",Male,Surprised
1,1,0,2020-05-09 17:01:43.500014,"(25, 32)",Male,Surprised
1,1,0,2020-05-09 17:01:43.749531,"(25, 32)",Male,Surprised
1,1,0,2020-05-09 17:01:43.967118,"(25, 32)",Male,Surprised
1,1,0,2020-05-09 17:01:44.190068,"(25, 32)",Male,Surprised
1,1,0,2020-05-09 17:01:44.403953,"(25, 32)",Male,Surprised
1,1,0,2020-05-09 17:01:44.638818,"(25, 32)",Male,Surprised
1,1,0,2020-05-09 17:01:44.899560,"(25, 32)",Male,Surprised
1,1,0,2020-05-09 17:01:45.131796,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:45.384631,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:45.619028,"(0, 3)",Male,Happy
1,1,0,2020-05-09 17:01:45.852485,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:46.084358,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:46.314990,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:46.578465,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:46.796876,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:47.015270,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:47.250546,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:47.465847,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:47.681271,"(4, 7)",Male,Sad
1,1,0,2020-05-09 17:01:47.923349,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:48.150355,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:48.370985,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:48.602250,"(4, 7)",Male,Neutral
1,1,0,2020-05-09 17:01:48.828651,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:49.047366,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:49.278890,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:49.514348,"(4, 7)",Male,Neutral
1,1,0,2020-05-09 17:01:49.745220,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:49.977792,"(4, 7)",Male,Neutral
1,1,0,2020-05-09 17:01:50.210579,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:50.465411,"(4, 7)",Male,Sad
1,1,0,2020-05-09 17:01:50.676929,"(4, 7)",Male,Neutral
1,1,0,2020-05-09 17:01:50.893534,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:51.132109,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:51.345724,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:51.577107,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:51.811874,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:52.033771,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:52.258488,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:52.476585,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:52.692360,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:52.925921,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:53.142572,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:53.358803,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:53.625524,"(25, 32)",Female,Neutral
1,1,0,2020-05-09 17:01:53.841956,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:54.071391,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:54.301008,"(25, 32)",Male,Happy
1,1,0,2020-05-09 17:01:54.507849,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:54.735116,"(4, 7)",Male,Sad
1,1,0,2020-05-09 17:01:54.956820,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:55.189738,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:55.413732,"(4, 7)",Male,Sad
1,1,0,2020-05-09 17:01:55.622647,"(4, 7)",Male,Sad
1,1,0,2020-05-09 17:01:55.853533,"(4, 7)",Male,Sad
1,1,0,2020-05-09 17:01:56.072903,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:01:56.306941,"(4, 7)",Male,Sad
1,1,0,2020-05-09 17:01:56.518857,"(4, 7)",Male,Surprised
1,1,0,2020-05-09 17:01:56.754316,"(48, 59)",Male,Sad
1,1,0,2020-05-09 17:01:56.972420,"(4, 7)",Male,Surprised
1,1,0,2020-05-09 17:01:57.187564,"(4, 7)",Male,Sad
1,1,0,2020-05-09 17:01:57.428626,"(4, 7)",Male,Surprised
1,1,0,2020-05-09 17:01:57.656276,"(4, 7)",Male,Surprised
1,1,0,2020-05-09 17:01:57.901103,"(48, 59)",Male,Sad
1,1,0,2020-05-09 17:01:58.114718,"(48, 59)",Male,Angry
1,1,0,2020-05-09 17:01:58.656368,"(48, 59)",Female,Neutral
1,1,0,2020-05-09 17:02:01.068854,"(48, 59)",Male,Neutral
1,1,0,2020-05-09 17:02:01.319470,"(48, 59)",Male,Angry
1,1,0,2020-05-09 17:02:01.553089,"(15, 24)",Male,Angry
1,1,0,2020-05-09 17:02:01.767339,"(15, 24)",Male,Happy
1,1,0,2020-05-09 17:02:01.987949,"(4, 7)",Male,Surprised
1,1,0,2020-05-09 17:02:02.219843,"(4, 7)",Male,Surprised
1,1,0,2020-05-09 17:02:02.452816,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:02:02.689739,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:02:02.904147,"(4, 7)",Female,Happy
1,1,0,2020-05-09 17:02:03.133976,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:02:03.353753,"(4, 7)",Male,Surprised
1,1,0,2020-05-09 17:02:03.566621,"(4, 7)",Male,Happy
1,1,0,2020-05-09 17:02:03.787079,"(4, 7)",Female,Surprised
1,1,0,2020-05-09 17:02:04.014685,"(4, 7)",Female,Surprised
1,1,0,2020-05-09 17:02:04.232693,"(4, 7)",Male,Surprised
1,1,0,2020-05-09 17:02:04.448403,"(4, 7)",Male,Surprised
1,1,0,2020-05-09 17:02:04.682702,"(4, 7)",Male,Surprised
